,node,strategy,action_vector,neighbors,degree,target,avail_letters,letters_needed,global_time,action_number,action,action_success,words_formed_bool_local,words_formed_local,possible_words,prop_formed_local,words_formed_global,prop_formed_global,node_count
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,shall,"['u', 'l', 'k', 'o', 's', 'a', 'h', 'f', 'm']",[],240,48,think,True,0,0,592,0.0,8,0.013513513513513514,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'o', 'k', 'b', 'n']",['a'],241,49,steal,True,0,0,592,0.0,8,0.013513513513513514,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flash,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'h']",[],242,49,pass,True,0,3,592,0.005067567567567568,8,0.013513513513513514,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'f', 'l', 'i', 'u', 'p']",['a'],243,49,pass,True,0,3,592,0.005067567567567568,8,0.013513513513513514,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],244,49,think,True,0,2,592,0.0033783783783783786,8,0.013513513513513514,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,shall,"['u', 'l', 'k', 'o', 's', 'a', 'h', 'f', 'm']",[],245,49,steal,False,0,0,592,0.0,8,0.013513513513513514,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'o', 'k', 'n', 'a']",[],246,50,pass,True,0,0,592,0.0,8,0.013513513513513514,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 'j', 'u', 'b']",['h' 's'],247,50,form,True,1,4,591,0.00676818950930626,9,0.015228426395939087,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'i', 'u', 'p']",[],248,50,steal,True,0,3,591,0.005076142131979695,9,0.015228426395939087,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],249,50,think,True,0,2,591,0.00338409475465313,9,0.015228426395939087,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,shall,"['u', 'l', 'k', 'o', 's', 'a', 'h', 'f', 'm']",[],250,50,think,True,0,0,591,0.0,9,0.015228426395939087,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'o', 'k', 'n']",['a'],251,51,pass,True,0,0,591,0.0,9,0.015228426395939087,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 'j', 'u', 'b']",['h' 's'],252,51,pass,True,0,4,591,0.00676818950930626,9,0.015228426395939087,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'i', 'u', 'p']",[],253,51,think,True,0,3,591,0.005076142131979695,9,0.015228426395939087,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],254,51,think,True,0,2,591,0.00338409475465313,9,0.015228426395939087,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,folks,"['u', 'l', 'k', 'o', 's', 'f', 'm']",[],255,51,form,True,1,1,590,0.001694915254237288,10,0.01694915254237288,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'o', 'n']",['a'],256,52,pass,True,0,0,590,0.0,10,0.01694915254237288,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 'j', 'u', 'b', 'k']",['h' 's'],257,52,think,True,0,4,590,0.006779661016949152,10,0.01694915254237288,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'i', 'u', 'p']",[],258,52,steal,False,0,3,590,0.005084745762711864,10,0.01694915254237288,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],259,52,think,True,0,2,590,0.003389830508474576,10,0.01694915254237288,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,folks,"['u', 'l', 'k', 'o', 's', 'f', 'm']",[],260,52,pass,True,0,1,590,0.001694915254237288,10,0.01694915254237288,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'o', 'n']",['a'],261,53,think,True,0,0,590,0.0,10,0.01694915254237288,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'k']",['h'],262,53,steal,True,0,4,590,0.006779661016949152,10,0.01694915254237288,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'i', 'u', 'p']",[],263,53,steal,False,0,3,590,0.005084745762711864,10,0.01694915254237288,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],264,53,pass,True,0,2,590,0.003389830508474576,10,0.01694915254237288,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,folks,"['u', 'l', 'k', 'o', 's', 'f', 'm']",[],265,53,think,True,0,1,590,0.001694915254237288,10,0.01694915254237288,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'n']",['a'],266,54,pass,True,0,0,590,0.0,10,0.01694915254237288,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'k', 'o']",['h'],267,54,form,False,0,4,590,0.006779661016949152,10,0.01694915254237288,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'i', 'u', 'p']",[],268,54,steal,False,0,3,590,0.005084745762711864,10,0.01694915254237288,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],269,54,think,True,0,2,590,0.003389830508474576,10,0.01694915254237288,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,folks,"['u', 'l', 'k', 'o', 's', 'f', 'm']",[],270,54,steal,False,0,1,590,0.001694915254237288,10,0.01694915254237288,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'u', 'p', 'n']",['a'],271,55,pass,True,0,0,590,0.0,10,0.01694915254237288,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'k', 'o']",['h'],272,55,think,True,0,4,590,0.006779661016949152,10,0.01694915254237288,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'i', 'u', 'p']",[],273,55,pass,True,0,3,590,0.005084745762711864,10,0.01694915254237288,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],274,55,think,True,0,2,590,0.003389830508474576,10,0.01694915254237288,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,folks,"['u', 'l', 'k', 'o', 's', 'f', 'm']",[],275,55,pass,True,0,1,590,0.001694915254237288,10,0.01694915254237288,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'n', 'a', 'u', 'p', 'n']",[],276,56,steal,True,0,0,590,0.0,10,0.01694915254237288,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'k', 'o']",['h'],277,56,pass,True,0,4,590,0.006779661016949152,10,0.01694915254237288,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],278,56,pass,True,0,3,590,0.005084745762711864,10,0.01694915254237288,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'm', 'p', 'a', 'a']",['n'],279,56,think,True,0,2,590,0.003389830508474576,10,0.01694915254237288,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'm']",['f'],280,56,form,True,1,2,589,0.003395585738539898,11,0.01867572156196944,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'a', 'u', 'p']",['n'],281,57,pass,True,0,0,589,0.0,11,0.01867572156196944,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'k', 'o', 'i', 'n']",['h'],282,57,think,True,0,4,589,0.006791171477079796,11,0.01867572156196944,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],283,57,steal,False,0,3,589,0.0050933786078098476,11,0.01867572156196944,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'n', 'm', 'p', 'a', 'a']",[],284,57,steal,True,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'm']",['f'],285,57,think,True,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'a', 'u']",['n'],286,58,pass,True,0,0,589,0.0,11,0.01867572156196944,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'k', 'o', 'i']",['h'],287,58,think,True,0,4,589,0.006791171477079796,11,0.01867572156196944,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],288,58,steal,False,0,3,589,0.0050933786078098476,11,0.01867572156196944,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'n', 'm', 'p', 'a', 'a']",[],289,58,steal,False,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'f', 'm', 'p']",[],290,58,steal,True,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'g', 'a', 'u']",['n'],291,59,think,True,0,0,589,0.0,11,0.01867572156196944,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'o', 'i']",['h'],292,59,pass,True,0,4,589,0.006791171477079796,11,0.01867572156196944,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],293,59,think,True,0,3,589,0.0050933786078098476,11,0.01867572156196944,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'n', 'm', 'p', 'a', 'a']",[],294,59,steal,False,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'f', 'm', 'p']",[],295,59,think,True,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'u', 'k']",['g' 'n'],296,60,pass,True,0,0,589,0.0,11,0.01867572156196944,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'j', 'u', 'b', 'o', 'i', 'g']",['h'],297,60,form,False,0,4,589,0.006791171477079796,11,0.01867572156196944,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],298,60,pass,True,0,3,589,0.0050933786078098476,11,0.01867572156196944,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'n', 'm', 'p', 'a', 'a']",[],299,60,steal,False,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'f', 'm', 'p']",[],300,60,pass,True,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'u', 'k']",['g' 'n'],301,61,pass,True,0,0,589,0.0,11,0.01867572156196944,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,flush,"['l', 'f', 'p', 'a', 'q', 's', 'h', 'j', 'u', 'b', 'o', 'i', 'g', 'm']",[],302,61,steal,True,0,4,589,0.006791171477079796,11,0.01867572156196944,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],303,61,think,True,0,3,589,0.0050933786078098476,11,0.01867572156196944,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,plans,"['z', 's', 'u', 'f', 's', 'l', 'n', 'm', 'p', 'a', 'a']",[],304,61,steal,False,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'f', 'm', 'p']",[],305,61,pass,True,0,2,589,0.003395585738539898,11,0.01867572156196944,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'u', 'k', 'o']",['g' 'n'],306,62,pass,True,0,0,589,0.0,11,0.01867572156196944,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'b', 'o', 'i', 'g', 'm']",['h' 'u'],307,62,form,True,1,5,588,0.008503401360544218,12,0.02040816326530612,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],308,62,pass,True,0,3,588,0.00510204081632653,12,0.02040816326530612,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'm', 'a']",['l' 'p'],309,62,form,True,1,3,587,0.005110732538330494,13,0.022146507666098807,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'f', 'm', 'p']",[],310,62,steal,False,0,2,587,0.0034071550255536627,13,0.022146507666098807,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'u', 'k', 'o']",['g'],311,63,steal,True,0,0,587,0.0,13,0.022146507666098807,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'b', 'o', 'i', 'g', 'm']",['h' 'u'],312,63,form,False,0,5,587,0.008517887563884156,13,0.022146507666098807,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],313,63,steal,False,0,3,587,0.005110732538330494,13,0.022146507666098807,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'm', 'a']",['p'],314,63,steal,True,0,3,587,0.005110732538330494,13,0.022146507666098807,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,fouls,"['u', 'l', 'k', 'o', 's', 'f', 'm', 'p']",[],315,63,steal,False,0,2,587,0.0034071550255536627,13,0.022146507666098807,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'u', 'k', 'o']",['g'],316,64,think,True,0,0,587,0.0,13,0.022146507666098807,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'b', 'o', 'i', 'g', 'm']",['h' 'u'],317,64,pass,True,0,5,587,0.008517887563884156,13,0.022146507666098807,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],318,64,pass,True,0,3,587,0.005110732538330494,13,0.022146507666098807,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],319,64,steal,True,0,3,587,0.005110732538330494,13,0.022146507666098807,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,lumps,"['u', 'l', 'k', 'o', 's', 'm', 'p']",[],320,64,form,True,1,3,586,0.005119453924914676,14,0.023890784982935155,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'u', 'k', 'o', 'h']",['g'],321,65,form,False,0,0,586,0.0,14,0.023890784982935155,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'b', 'o', 'i', 'g', 'm']",['h' 'u'],322,65,form,False,0,5,586,0.008532423208191127,14,0.023890784982935155,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],323,65,steal,False,0,3,586,0.005119453924914676,14,0.023890784982935155,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],324,65,steal,False,0,3,586,0.005119453924914676,14,0.023890784982935155,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's']",['m' 'p'],325,65,form,True,1,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'u', 'k', 'o', 'h']",['g'],326,66,think,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'i', 'g', 'm']",['h' 'u'],327,66,pass,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],328,66,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],329,66,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's']",['m' 'p'],330,66,pass,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'u', 'k', 'o', 'h', 'b', 's']",['g'],331,67,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'i', 'g', 'm']",['h' 'u'],332,67,think,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p']",[],333,67,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],334,67,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'f']",['m' 'p'],335,67,pass,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'g', 'u', 'k', 'o', 'h', 'b', 's']",[],336,68,steal,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm']",['g' 'h' 'u'],337,68,pass,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i']",[],338,68,pass,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],339,68,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'f']",['m' 'p'],340,68,think,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'n', 'g', 'u', 'k', 'o', 'h', 'b', 's']",[],341,69,think,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'b']",['g' 'h' 'u'],342,69,think,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i']",[],343,69,steal,False,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],344,69,steal,False,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'f']",['p'],345,69,steal,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'g', 'u', 'k', 'o', 'h', 'b', 's']",['n'],346,70,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'b', 'n']",['g' 'h' 'u'],347,70,think,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i']",[],348,70,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,3,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 2, 4]",4,palms,"['z', 's', 'u', 'f', 's', 'l', 'p', 'm', 'a']",[],349,70,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
0,4,selfish,[0.1 0.4 0.2 0.3],"[0, 2, 3]",3,plums,"['u', 'l', 'k', 'o', 's', 'm', 'f']",['p'],350,70,think,True,0,4,585,0.006837606837606838,15,0.02564102564102564,5
0,0,altruistic,[0.1 0.2 0.4 0.3],"[1, 2, 3, 4]",4,again,"['f', 'l', 'm', 'i', 'j', 'a', 'g', 'u', 'k', 'o', 'h', 's']",['n'],351,71,pass,True,0,0,585,0.0,15,0.02564102564102564,5
0,1,altruistic,[0.1 0.2 0.4 0.3],"[0, 2, 3]",3,laugh,"['l', 'f', 'p', 'a', 'q', 'j', 'o', 'm', 'b', 'n']",['g' 'h' 'u'],352,71,pass,True,0,5,585,0.008547008547008548,15,0.02564102564102564,5
0,2,selfish,[0.1 0.4 0.2 0.3],"[0, 1, 3, 4]",4,human,"['b', 'm', 'h', 'n', 'g', 'a', 'f', 'l', 'u', 'p', 'k', 'i']",[],353,71,think,True,0,3,585,0.005128205128205128,15,0.02564102564102564,5
